GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC02_EST_VC02,HC01_EST_VC10,HC02_EST_VC10,HC01_EST_VC22,HC02_EST_VC22,HC01_EST_VC27,HC02_EST_VC27,HC01_EST_VC30,HC02_EST_VC30,HC01_EST_VC31,HC02_EST_VC31,HC01_EST_VC33,HC02_EST_VC33,HC01_EST_VC34,HC02_EST_VC34,HC01_EST_VC36,HC02_EST_VC36
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",843,31058,6.0,47813,671,27891,16.7,23571,172,31154,49.4,30673,0.0,,50.6,46042,30.8,80398
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",508,17800,0.8,,352,18382,11.9,21250,156,15227,41.7,10313,0.0,,58.3,15809,10.9,
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",1386,20671,1.9,,1027,23649,9.5,17063,359,8821,38.2,8775,4.2,,61.8,8864,0.0,
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",1318,25317,4.5,13042,1015,26563,8.3,46010,303,18750,33.7,50294,3.0,,66.3,16406,8.6,
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",772,19922,3.2,,493,23661,6.9,18696,279,9784,50.2,8194,2.9,,49.8,13798,0.0,
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",1336,17500,1.0,,847,25232,9.6,32321,489,11204,59.9,10762,1.6,,40.1,11597,4.1,
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",475,78102,5.3,18542,354,79907,7.1,29250,121,69402,53.7,72589,19.0,,46.3,50357,15.7,
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",1636,29254,3.3,15250,1054,34082,11.6,22188,582,13991,47.3,9893,9.8,65917,52.7,16118,8.4,49205
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",2518,92855,0.8,,1754,97700,9.2,125278,764,49534,39.3,17262,0.0,,60.7,83088,7.1,
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",2224,27742,1.8,,1584,35438,17.2,18654,640,12622,58.8,12375,3.4,,41.3,12805,6.4,
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",1236,22839,6.7,35341,915,28047,11.9,25563,321,13893,57.6,9367,4.0,,42.4,21167,2.5,
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",1250,82941,0.0,,815,97482,9.2,148304,435,41250,49.7,29750,0.0,,50.3,51198,9.4,
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",1729,31424,4.3,17841,1021,35099,10.8,34643,708,21875,52.5,23750,4.4,42422,47.5,21042,0.0,
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",402,12083,5.7,11146,137,29688,7.3,,265,8956,62.6,8191,3.8,,37.4,9901,9.8,
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",2111,19994,2.8,20924,1392,28015,1.1,,719,12631,75.0,12174,10.8,38500,25.0,13246,2.9,
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",2110,21545,3.8,25972,1496,20825,7.6,23654,614,14346,48.7,14656,5.4,,51.3,14160,7.0,
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",2032,17300,1.3,14028,1545,16550,4.6,11972,487,20231,47.4,11348,0.0,,52.6,21142,4.7,
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",1555,17509,4.1,30815,1225,19492,6.3,17404,330,13281,83.3,13135,0.0,,16.7,13917,5.8,
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",1422,23674,6.0,48750,895,33750,7.2,46250,527,13405,39.7,8659,0.0,,60.3,20172,12.3,24489
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",1792,29699,4.3,20703,1253,37992,10.5,25606,539,13458,42.3,10517,6.7,86923,57.7,23550,13.9,44063
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",892,58929,3.0,93250,689,65544,7.8,36000,203,29250,80.8,17157,8.4,,19.2,58750,0.0,
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",1415,19803,3.5,21250,900,19146,8.7,23125,515,18228,50.9,16667,6.6,,49.1,19180,3.7,
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",1060,23883,3.3,32750,767,30144,14.0,48359,293,13024,58.7,10000,7.8,,41.3,15563,10.6,
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",1218,31648,1.5,,845,30787,6.0,26141,373,18047,34.3,15625,7.0,,65.7,50283,10.7,
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",444,55833,14.0,53875,293,75536,20.1,85368,151,46458,64.9,33750,7.3,,35.1,53459,0.0,
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",658,16371,4.4,54250,413,21827,8.0,43958,245,11418,75.5,9977,0.0,,24.5,45833,0.0,
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",1583,88438,1.3,,1111,101926,16.2,95773,472,20865,56.8,19231,8.1,,43.2,33214,9.1,
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",1711,15064,0.7,,953,26503,8.1,46563,758,9516,66.1,9715,0.0,,33.9,9174,1.5,
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",572,67813,8.4,9167,442,96000,10.0,29063,130,40441,46.9,28250,0.0,,53.1,45208,10.0,
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,,,,0,,,,0,,,,,,,,,
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",380,67222,0.0,,251,76250,2.0,,129,35417,62.0,21875,10.1,43438,38.0,44750,6.2,
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",376,27625,2.9,,311,27938,9.3,66806,65,11339,56.9,10938,7.7,,43.1,11500,15.4,
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",773,63456,5.4,72500,610,79318,9.7,66607,163,19844,82.2,19412,0.0,,17.8,101042,3.7,
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",754,30330,2.1,30500,561,32326,17.3,34625,193,15917,64.8,15417,20.7,62727,35.2,21500,7.8,
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",468,31029,1.5,,271,40809,8.9,31250,197,17765,58.4,17813,17.8,23375,41.6,17692,8.1,
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,,,,0,,,,0,,,,,,,,,
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",2276,20952,1.0,,1371,32944,16.6,48288,905,10479,43.9,8983,5.0,,56.1,12791,2.4,
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",2453,18544,5.1,31818,1547,26890,15.3,29565,906,10951,52.4,12073,6.7,28750,47.6,9867,1.2,
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",1270,21295,0.9,,886,19410,34.5,20759,384,12500,62.2,9479,0.0,,37.8,42663,19.3,
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",1662,21782,2.0,12500,1129,23213,21.7,24385,533,12896,60.8,8912,1.7,,39.2,29583,0.0,
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",1652,22233,3.8,56667,1129,25727,14.9,22000,523,14209,58.9,11650,7.3,,41.1,15099,5.5,
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",1101,18662,4.2,10938,741,27074,8.0,6799,360,11563,56.7,14038,0.0,,43.3,10450,5.3,
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",981,26713,0.6,,614,27552,6.4,85859,367,25710,71.9,26591,12.8,72552,28.1,4044,4.1,
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",1608,38440,2.5,36250,1165,38967,17.9,42031,443,31063,40.2,34605,5.4,,59.8,25625,6.3,
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",1887,30782,3.7,8385,987,32009,2.6,,900,24773,52.2,31579,6.4,95893,47.8,16429,5.0,14946
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",1254,36181,5.7,32609,985,35234,17.8,36705,269,29219,42.0,9205,5.9,,58.0,41354,10.8,
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",1448,71897,1.6,,1052,82019,8.7,112143,396,44198,54.5,42831,0.0,,45.5,77000,10.6,117614
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",2455,23125,3.7,11528,1633,28973,5.7,34625,822,11250,60.7,11283,5.0,17679,39.3,11131,1.3,
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",2789,21588,1.5,,1757,24850,12.0,25913,1032,10343,36.0,11346,7.4,21579,64.0,9765,0.0,
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",1964,17268,3.9,25536,1304,19375,10.9,19808,660,12027,46.2,9510,4.5,,53.8,16587,7.4,43750
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",734,51642,5.0,4602,488,50526,11.3,46875,246,38864,37.4,26786,0.0,,62.6,51250,28.9,105481
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",2623,29723,0.6,,1769,33990,17.9,47656,854,14927,45.4,11512,7.4,76292,54.6,22059,7.3,
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",2120,25000,3.4,27188,1570,25378,4.6,25160,550,16611,45.6,12390,2.2,,54.4,22978,6.4,
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",2644,23665,6.3,50213,1915,23625,10.5,29556,729,19677,67.9,17298,12.9,19676,32.1,28333,8.1,44671
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",1525,42595,7.5,93194,1069,33788,11.4,23824,456,44674,40.4,27321,7.5,78553,59.6,44728,16.2,106000
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",1327,29509,3.2,37981,945,33490,7.6,82632,382,16369,51.0,13494,5.5,,49.0,28884,11.5,
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",825,43750,3.8,13375,524,46304,9.7,6607,301,22212,57.8,16167,5.0,,42.2,48839,10.6,72000
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",1002,51282,2.5,86250,744,60161,17.7,26111,258,47128,28.7,59500,13.6,,71.3,46702,7.4,
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",2609,23904,5.5,32470,1652,29134,9.5,33295,957,11035,75.4,9965,1.0,,24.6,24632,6.0,102888
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",839,22519,3.6,22917,403,29464,7.4,26136,436,11866,47.7,9873,1.6,,52.3,13750,0.0,
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",906,51300,2.5,34896,596,78438,14.6,99087,310,16094,75.5,11429,2.3,,24.5,45714,0.0,
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",1565,32025,1.8,26167,962,39773,10.3,72846,603,23250,28.2,22643,7.8,,71.8,30163,17.7,65489
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",3778,49240,6.5,61250,2083,49575,22.7,35625,1695,47796,48.7,45859,7.9,73977,51.3,49012,1.5,
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",2981,44474,6.0,27333,1317,71184,3.9,50962,1664,33684,59.4,30474,6.6,34773,40.6,43580,5.8,58077
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",1853,22780,5.5,52667,1263,25997,9.7,39300,590,14167,38.6,12384,7.1,46000,61.4,14573,13.2,61207
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",2164,50839,7.8,56389,1389,51925,6.3,51603,775,32219,46.2,43636,3.2,,53.8,31906,5.0,
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",424,20500,4.7,,291,22750,22.3,33281,133,14345,65.4,12292,0.0,,34.6,57667,18.0,
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",1947,30075,1.4,15341,1346,32340,17.2,32992,601,24960,66.6,23468,7.2,,33.4,40107,1.5,
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",1221,28622,2.0,,1022,29107,14.4,33427,199,18750,76.9,11607,6.5,,23.1,65370,18.1,
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",2104,17664,3.0,13598,1395,21771,14.8,50278,709,11057,54.3,9535,3.8,14911,45.7,15136,2.1,
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",1528,24914,2.1,20625,874,21029,6.1,7454,654,35698,57.2,36141,20.9,42138,42.8,35385,4.0,
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",2452,43996,4.2,23354,1375,46409,16.7,45659,1077,37656,63.7,39018,4.8,73854,36.3,17455,5.4,
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",1591,20923,1.3,,1061,22215,12.2,27614,530,15093,49.8,18750,7.9,43889,50.2,13571,9.1,60357
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",2284,30802,1.2,,1636,33750,8.8,58125,648,16300,56.5,25484,8.0,,43.5,12885,9.3,170000
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",407,29271,3.7,77656,236,39722,17.4,46719,171,17411,48.5,16696,11.7,,51.5,21000,13.5,
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",452,23750,1.3,,360,19364,45.0,33438,92,11364,58.7,11136,13.0,,41.3,13125,10.9,
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",1162,26875,8.6,28500,914,26381,8.9,19150,248,22045,48.0,33059,15.7,,52.0,15804,3.2,
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",1518,17978,6.0,19250,1156,14462,6.7,11693,362,17905,55.8,20263,7.7,,44.2,17635,11.6,38088
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",1089,35994,2.0,77143,727,32813,14.3,77727,362,34038,53.9,16477,10.5,52778,46.1,53438,6.9,95417
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",1804,29535,5.2,17250,1215,32634,24.8,51434,589,18713,65.2,15333,2.5,,34.8,31612,3.7,
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",1117,41101,3.0,46250,538,36136,9.7,73889,579,32054,65.8,27386,6.9,82333,34.2,46625,4.7,
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",1305,29531,3.1,25500,831,32933,5.8,,474,22333,70.0,26190,8.0,46696,30.0,20667,6.1,
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",1788,43119,0.0,,1072,44127,11.4,56250,716,31181,61.3,26431,6.1,,38.7,42813,2.5,
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",2267,31309,1.1,,1553,31365,17.8,19038,714,22938,46.2,17500,0.0,,53.8,23958,5.6,56406
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",1794,29000,6.8,27000,1284,30813,12.1,31607,510,14970,58.6,15216,7.8,67750,41.4,14806,10.6,51111
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",663,30905,7.4,12212,370,47763,15.4,55568,293,13365,28.7,14643,7.5,7500,71.3,12344,0.0,
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",600,45465,4.2,9583,483,45029,17.4,47283,117,35469,57.3,8083,0.0,,42.7,59063,13.7,
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",2461,44601,1.3,,1364,42839,9.6,24650,1097,45461,48.8,33984,4.5,,51.2,53292,4.2,
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",1638,24365,3.3,16833,1139,24099,16.9,31875,499,19688,45.3,25000,15.2,27500,54.7,14023,11.0,41397
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",1053,22953,0.8,,797,23125,10.5,28214,256,14435,37.5,14722,0.0,,62.5,14318,0.0,
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",986,52292,0.9,,691,55353,8.0,24940,295,22969,57.3,22969,5.4,,42.7,35000,19.7,61111
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",433,28988,3.0,,299,29345,12.4,70774,134,13571,42.5,11758,9.0,,57.5,53958,11.9,32222
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",840,46929,3.1,19750,597,63281,5.9,42344,243,40104,47.3,34659,7.4,,52.7,40417,11.9,80750
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",1499,28402,4.2,11806,1008,29613,9.3,41319,491,13417,46.2,9764,4.5,,53.8,22500,12.2,75588
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",898,23000,4.6,15250,721,23150,8.7,26250,177,11516,35.6,10250,12.4,,64.4,11667,0.0,
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",1105,30492,3.1,,693,32279,10.0,32656,412,26750,47.8,16964,7.0,,52.2,31094,2.9,
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",1656,23795,3.0,45125,975,29531,12.8,47426,681,21643,42.6,20944,10.0,22258,57.4,22358,8.8,83523
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",641,36563,0.3,,417,40026,18.0,40893,224,16711,65.6,9743,4.5,,34.4,40208,8.9,
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",334,28824,5.7,,260,32692,17.3,72768,74,27750,51.4,14000,6.8,,48.6,39167,32.4,
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",1403,29926,6.7,25093,1076,30750,9.6,22560,327,20804,58.4,13646,8.0,,41.6,42829,8.9,
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",1282,20263,0.9,,752,20565,2.5,,530,19750,59.4,20265,6.6,,40.6,18750,5.1,
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",757,51917,4.2,71667,603,49464,11.4,55446,154,41250,38.3,11397,6.5,,61.7,73542,19.5,102292
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",2499,21613,0.7,,1794,22679,7.7,43864,705,13680,37.7,9825,0.0,,62.3,15943,17.0,84167
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",1240,33234,4.9,69306,977,34578,15.4,66481,263,19330,43.7,20938,16.0,9600,56.3,18393,4.2,
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",1820,20469,2.0,,1514,19918,13.9,52702,306,13304,62.4,18869,5.9,,37.6,11799,0.0,
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",1944,21451,2.3,45536,1298,19861,17.4,21786,646,20270,63.8,11859,0.0,,36.2,27619,6.8,
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",823,62452,0.0,,564,73125,11.5,100313,259,47847,61.0,31806,1.9,,39.0,65568,5.4,
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",1536,26324,1.3,,1143,29327,12.6,31429,393,13542,62.3,9449,7.1,,37.7,17206,7.4,
1400000US36005024502,36005024502,"Census Tract 245.02, Bronx County, New York",1100,26746,2.8,,879,21329,17.1,30918,221,11639,55.2,17500,0.0,,44.8,11139,0.0,
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",753,63750,3.3,89583,492,84833,16.1,69836,261,45486,49.8,58438,8.4,88333,50.2,41394,0.0,
1400000US36005024700,36005024700,"Census Tract 247, Bronx County, New York",687,41271,0.3,,411,47938,7.3,33333,276,38333,44.6,30875,4.3,,55.4,39962,8.7,101167
1400000US36005024800,36005024800,"Census Tract 248, Bronx County, New York",1189,67102,1.3,,698,85676,10.0,18750,491,29646,56.2,22143,0.0,,43.8,68281,12.4,67422
1400000US36005024900,36005024900,"Census Tract 249, Bronx County, New York",0,,,,0,,,,0,,,,,,,,,
1400000US36005025000,36005025000,"Census Tract 250, Bronx County, New York",1013,50451,2.0,,631,59464,9.5,94500,382,31696,52.4,16466,2.4,,47.6,37446,14.4,
1400000US36005025100,36005025100,"Census Tract 251, Bronx County, New York",2123,32724,9.9,35000,1315,37750,7.3,42813,808,21419,42.8,18158,6.8,48917,57.2,28710,11.8,66696
1400000US36005025200,36005025200,"Census Tract 252, Bronx County, New York",875,61875,0.0,,585,77125,14.5,41042,290,25104,73.1,16800,19.0,48458,26.9,62500,4.1,
1400000US36005025300,36005025300,"Census Tract 253, Bronx County, New York",1831,30131,3.3,9600,1252,31125,19.9,52212,579,23438,47.7,23250,10.2,62621,52.3,23493,11.1,51204
1400000US36005025400,36005025400,"Census Tract 254, Bronx County, New York",796,46719,0.6,,472,50909,17.4,42857,324,31563,54.6,26750,3.1,,45.4,31797,6.5,32386
1400000US36005025500,36005025500,"Census Tract 255, Bronx County, New York",2170,20972,2.9,27813,1273,22951,15.1,54167,897,18924,38.9,11232,0.0,,61.1,26181,9.0,41898
1400000US36005025600,36005025600,"Census Tract 256, Bronx County, New York",657,41797,2.3,73438,397,40559,10.1,,260,40750,55.0,37083,0.0,,45.0,42875,2.3,
